date,stock_code,open,high,low,close,volume
2023-01-12,BBCA,8125,8275,8125,8175,91113300
2023-01-13,BBCA,8175,8175,8025,8050,119788700
2023-01-16,BBCA,8050,8200,8050,8150,94593700
2023-01-17,BBCA,8150,8375,8150,8325,88695900
2023-01-18,BBCA,8325,8325,8175,8300,96867900
2023-01-19,BBCA,8300,8350,8250,8325,55008000
2023-01-20,BBCA,8325,8325,8250,8300,82111300
2023-01-24,BBCA,8300,8350,8225,8225,38529000
2023-01-25,BBCA,8225,8300,8200,8200,56208200
2023-01-26,BBCA,8200,8475,8225,8475,78788400
2023-01-27,BBCA,8475,8850,8550,8700,183311200
2023-01-30,BBCA,8700,8775,8575,8700,95673400
2023-01-31,BBCA,8700,8675,8475,8475,147164200
2023-02-01,BBCA,8475,8575,8450,8500,77406800
2023-02-02,BBCA,8500,8525,8400,8450,81188000
2023-02-03,BBCA,8450,8700,8500,8700,71717100
